treatment,response,cov1,cov2,cov3
1,-1.647084864,1.164355026,-2.308325113,-0.449838024
1,4.049588257,0.030332992,1.111038554,-0.043086175
0,-0.624329173,-0.272135885,0.737163096,-1.931555218
1,2.024807146,0.145187098,1.111236511,0.564485085
0,0.401119639,0.210286626,0.181853196,-1.088219649
1,-3.386707875,0.661228001,-1.989157752,0.858287216
0,-0.069762819,0.737972808,1.520864577,-1.574560937
0,9.113295314,-0.985461844,0.282324144,3.036031178
1,2.919036974,0.429915882,1.411623515,-0.331748911
0,-1.542914324,-0.503758388,-0.592407625,-0.78533406
1,5.472496091,0.554984078,0.935889782,0.55284168
0,3.275466378,-0.253024854,1.054267413,2.255763508
1,4.080817646,-0.898635351,0.418388795,0.882736768
1,4.499060119,1.512114475,0.301543709,0.918187805
1,3.217758893,0.777809858,1.016629147,0.848923869
1,4.498241439,-0.030843151,0.224016909,-0.103236397
1,3.259460431,0.103492565,1.571807837,1.085568981
1,-5.237035841,2.760947692,-2.887223862,-0.610912491
0,3.214178018,0.823664896,0.070709366,-1.650315122
0,0.246932365,-0.115512031,0.225770119,-1.369076256
0,0.975694459,-1.258226134,0.749003846,-0.320431558
1,3.067810523,0.615553277,-0.247004013,0.36011636
0,-2.627597217,0.063836678,2.118825995,-0.976161771
0,1.78507972,0.322290944,-0.208856059,2.581169266
0,4.285967859,-1.071901269,0.879634203,1.165514917
1,-0.090577001,0.328880245,-1.446261793,-1.315862497
0,-0.496474028,1.263861562,1.763409855,-0.995104629
1,3.404040458,1.343540612,-0.679884472,0.559994466
1,5.682383651,-0.934626024,0.43537055,0.86262376
1,1.570377995,1.689156667,0.294063584,0.580516634
1,4.220422044,0.602269312,-0.02750101,0.016210008
1,3.736514426,0.216208664,-0.62235285,-0.392686712
0,1.738593928,0.545125726,-0.603636106,-0.614434326
1,2.570710467,0.933658238,-0.725871223,-0.233371259
0,0.837901789,1.029548418,0.991243596,-0.453164276
1,0.779947072,1.012966584,-1.23714373,1.247771645
0,4.957343964,-0.940835758,0.030748184,2.136908258
1,0.189616816,-0.162037622,-0.777432701,-0.778196882
0,-0.900584304,0.428596344,-1.197531179,-1.481723908
0,-0.410608931,0.6005514,0.975250446,0.418157975
1,3.309361154,0.463494355,-0.617746491,0.879225303
0,1.759884591,-0.985383077,0.739988948,0.617760327
1,3.005525061,0.5492801,-0.593130892,-0.860003508
0,2.811842546,-0.464370051,0.665266016,1.006991983
1,2.974014672,-0.558386218,0.68279958,-0.109507314
0,0.316166311,-1.241765419,0.079196977,0.529019599
0,-1.837915054,1.242978334,2.003727936,-0.218431472
0,-7.702532852,-1.067860219,0.006080785,-3.363697175
0,0.58980783,-1.247818111,-0.319926169,0.662584311
0,-0.392437376,-1.242311189,-0.489989179,0.094732622
1,3.071142594,0.809868994,0.190652994,0.068124353
0,-0.0178509,-0.963074812,1.22606967,0.022282766
0,-3.202515278,-0.195717292,-0.690570982,-2.114701553
1,4.665262816,1.100314636,-0.049316529,-1.377884948
0,-0.095779254,-1.413019136,-1.278302351,0.941580394
1,5.590728132,1.444212522,-0.678702651,-1.713247823
0,6.059367505,1.806352927,0.748576808,-1.019194277
1,6.414058481,2.069426819,-0.611557951,-1.395948312
1,2.121192497,0.310033971,1.777140542,0.618192585
0,0.744474752,0.10465027,-0.236272256,0.26578782
0,-4.357140977,-1.443065715,-0.033574332,-1.271596889
1,2.573878059,1.189692975,-0.953829477,1.767951851
1,0.64953419,1.36438446,-0.695247654,0.821365632
0,-4.147495369,-0.146045963,-1.437214288,-1.868170767
0,1.09465807,-0.284049391,0.421109694,0.373086641
0,0.469504316,1.022292905,1.45451793,-0.238837868
1,1.483210655,0.012118634,-0.0619012,-1.564042333
1,3.789307862,0.616445046,-0.14836186,0.668244417
1,4.408719235,1.570365347,0.911822189,0.602245635
0,-1.807916025,-0.100030095,-1.976154262,1.809317701
1,4.254195132,0.652410073,0.52165962,-0.281988858
0,-1.287941401,0.464116759,-0.83664137,-0.054793546
0,4.151960684,1.196016716,-0.0732695,-1.279903555
1,2.352253824,0.607980412,-0.740590505,-0.40755025
1,5.586000314,0.783065413,0.702877838,1.603597562
1,0.652408503,-0.077217556,-1.580974841,0.766998696
1,2.87940481,-0.340814478,0.866482069,0.411281369
0,-2.222254803,-0.3944453,-0.941807964,0.361982005
1,4.393246815,-0.768312178,1.451347377,1.275408442
1,1.973919759,1.314159368,0.356445752,1.26394951
1,4.631601784,-0.21176872,0.9988934,0.463177926
1,6.200235332,-1.146838978,0.020523747,1.616197061
0,-1.79640366,0.117594647,-0.835932936,-1.806980889
1,2.159084401,1.06515623,0.198761432,1.215755268
0,0.336880879,0.04550098,-0.050783813,-1.869241971
0,1.666225675,-0.43224161,0.342795718,0.600511159
1,-2.085482555,1.289952563,-1.673453341,1.855407259
1,2.337943309,2.641457063,-0.932565261,0.285751607
1,-1.351505401,-0.530075754,-1.109627687,-1.153059727
1,0.253852335,-0.787109529,0.222988992,-1.948813152
1,0.686971791,0.908663232,-0.960188902,0.221436082
1,6.32792411,-0.221604437,0.103372184,1.39038721
1,5.709776601,-1.044297351,0.431940102,1.504807502
0,0.828135764,0.609120967,1.256718519,-0.375333359
0,-3.338752363,-0.605593059,0.592166351,-1.202231548
1,-3.765176055,-1.111611103,2.233637357,-1.64557733
0,-2.298805201,-0.17808565,1.195588752,-2.967158884
1,0.061386095,0.430750568,-1.275556747,-0.042748968
1,4.414999965,0.380153204,0.472970695,0.646939219
0,2.729012943,-0.441172382,1.223850013,1.267442607
0,1.791378769,2.333615057,0.475981348,-0.072648409
1,4.603202853,0.005150182,0.275169953,0.569807723
1,2.054562837,-0.682302249,0.682236119,-0.041251896
1,2.526018877,-0.244552471,0.572668006,0.25136274
1,3.426035948,-0.635935939,0.598427862,-0.3823429
1,3.283628723,0.878140741,0.050505695,-0.545233666
1,4.046237409,0.379321575,0.28239788,-0.143325432
0,-6.9957701,-0.520423578,-1.575534742,-2.723161837
1,-0.567318701,-0.964817659,-1.140662579,-0.391825735
1,-1.128314595,0.292324508,-1.449702424,0.343050729
1,0.926819179,-1.291441763,-0.285898605,-0.605448487
1,-1.280025556,0.793967292,-1.742678596,-0.107936977
1,3.27897688,0.302487487,-0.152334425,1.025499811
0,-1.533819462,-0.054272727,-0.031464095,-1.631679451
1,3.750268588,1.251828583,0.858180247,-1.197720937
0,-0.87035479,-1.118194172,-0.133666489,-0.377837432
1,4.245768389,0.481564448,-0.362211112,0.54431285
1,3.286775366,-0.152630999,-0.58611228,0.880989642
1,1.653088405,1.642984165,-0.959379797,1.277002339
1,7.190355444,1.206674521,0.288976204,-0.041106241
0,-0.763475409,-2.259161785,-1.367296782,0.276062172
0,2.715861873,-1.074347474,1.081092589,0.964764344
1,2.684208361,0.277286532,-0.143891126,-0.405746777
0,-0.754463688,-2.449224041,0.264985496,-0.150566629
1,3.77961442,-1.180628208,-0.413224639,0.430443728
1,3.13899946,1.240810653,0.821950746,1.078254236
0,0.27491443,-0.398105318,-0.152599955,0.076230727
1,5.52981036,-0.786325236,1.829432459,1.973810026
1,4.231588978,1.232445021,-0.270071717,-0.184174551
0,3.548942896,-1.22952567,-0.033821618,1.325886556
0,-3.599660066,-0.915566538,1.901032126,-1.111852934
0,1.345465052,0.272843216,1.176793269,-0.466409926
1,4.490794408,-0.774918432,0.324742688,0.353170847
1,0.951777034,0.384882681,-1.23221332,-0.240272088
0,-1.703327901,-3.058757567,1.716384507,0.11175324
1,4.454617733,-0.245177621,0.276581371,-0.029923761
1,4.603022047,-1.024616725,0.431976156,0.71249374
0,0.739044604,-0.398875232,0.18713969,-0.864762918
1,3.23521179,0.474525518,-0.088477219,-0.319937902
1,3.430389542,0.278743219,-0.82412512,-0.191028019
0,-0.619512201,-0.079500779,0.494909026,-0.025223963
0,2.186185358,-0.222763128,1.184825239,1.293468932
0,0.584630684,1.243506911,1.370257918,-0.951609613
1,2.619537153,-0.794944425,0.924992806,-0.703676678
1,4.462857076,1.265145292,-0.405674842,-0.544620363
1,2.292544685,-1.391130394,0.744979502,-0.155615113
0,-1.245491022,0.058160405,1.655474066,-0.482116032
1,0.171578126,1.198799207,-1.376919823,-0.815985342
0,2.161645723,0.742684247,1.388952197,0.743405036
1,2.22833493,-0.525868856,-0.460267401,-0.05501503
0,-1.812782902,-0.547482561,1.138251372,-1.163068332
0,-1.834166432,-0.001959644,-0.696158385,-1.4648506
0,1.016695914,-0.305336556,0.052714407,0.788185467
0,0.411658328,-1.289196093,-0.054855417,-0.836192292
1,2.608248922,1.578400268,-0.130349061,0.061883145
1,3.422170705,0.982971036,0.872886414,-1.743905545
1,3.621211369,1.510075279,1.226502693,-0.694447592
1,-4.393170102,1.395259307,-2.621738316,-0.717718402
1,-0.178863391,0.763594947,-1.240953189,-0.812093339
0,-2.064087924,-0.469677768,1.871731543,-1.133683066
1,3.733185535,-0.186055705,-0.053055964,0.75414234
1,2.3316896,-0.705912751,0.677337199,0.054409416
0,0.620826758,0.377966451,0.326531993,1.844672173
0,2.559482415,0.357034551,-0.418598902,-1.499497959
1,2.258901111,-0.682773652,-0.177241412,-0.156209026
1,2.99948402,-3.377843311,1.332857523,0.264889413
1,5.073640548,0.014404864,0.419489563,1.035018846
1,3.19952626,-0.887248774,-0.668405329,0.995890377
0,2.854604216,-2.020463311,0.155658582,0.403812584
0,1.673485036,-1.039732757,0.143032947,0.574430419
1,0.190384538,-1.410799022,1.35236708,-0.46864508
0,4.387019134,-1.029768826,1.599637967,2.220800209
1,1.738666024,-0.41961659,0.933648727,-0.406761908
0,0.978137004,1.135579994,0.596676871,0.004759315
1,1.810016289,0.700221188,-1.228840494,-1.149752318
1,4.522187388,-1.391361362,1.935824538,1.458538933
0,4.421689032,-2.523855165,1.134933884,1.12563277
1,5.400613087,-0.876950178,-0.111326266,0.480653179
1,2.715744218,0.434787699,-0.941796956,-1.054776576
1,5.274879585,0.401893997,0.399495632,0.403540009
0,-1.909678229,-1.932533383,0.356921255,-0.4914313
1,2.239676249,2.350891729,1.11222084,1.428649723
1,6.372034667,2.062693538,-0.242041399,-1.350411637
0,1.3185106,0.940640762,-0.237292893,-1.203138896
0,2.592638403,-0.662772951,-0.653247054,1.217140707
1,1.676846074,-0.203017716,-1.0109976,0.652822105
0,-3.689456979,-0.250828666,-1.224414552,-1.548968174
1,3.286116774,-0.333786852,1.047925167,-0.017466658
1,4.411851962,0.00811373,0.453828278,1.918764429
1,2.139428343,0.572854744,0.230266391,-0.050056271
0,1.629876933,0.664259666,0.999258035,0.791971621
1,3.734323428,-0.389380772,-0.247518005,1.126796316
0,-4.196728559,-0.966211338,-1.241658226,-0.740392373
0,3.098771078,0.312050156,1.056704989,1.442192345
1,4.557226329,0.935937881,1.08128464,-0.634581546
1,1.966931797,-0.113759591,-0.01757894,-0.968673158
0,-0.520324064,-1.141115596,-0.268794876,-0.631293271
1,2.674780529,1.133148859,0.440704425,0.300516327
1,6.705445459,3.012283584,-0.468267593,-0.425710152
0,-1.632784946,-0.554670273,-2.002586627,1.883990942
1,5.388001094,2.650634962,-1.221589804,-1.29130517
1,4.401234927,0.810117482,-0.097341156,-0.589652082
1,3.614361687,0.587570996,-0.27570372,0.924063614
0,2.146157589,0.090584232,0.670405033,1.149326871
0,-2.40838102,-1.683920857,-0.458598322,-1.091885276
1,4.857063759,1.431057257,0.188773627,0.138691891
0,-6.468791375,-1.126245537,-0.207459229,-2.686490587
1,5.717114687,-0.677233261,1.410190992,1.559328574
0,-0.562089942,0.104569917,1.230140599,-0.771303915
1,4.270308902,0.348500463,-0.684355823,-0.566280421
1,0.761148998,-1.34449195,1.733300232,-0.280740621
1,3.29022762,0.360451976,0.06072881,0.296424856
0,-0.788690814,-1.053851407,-1.236203309,0.417886238
0,2.987339051,-0.558719129,0.689603555,1.258514092
0,3.511993626,-1.062542444,1.316071941,1.461682833
1,5.518008093,-0.445331096,0.78994495,0.989271885
1,2.77752588,0.491629103,1.484441856,-0.014247692
1,3.060698477,1.371717257,0.014097395,0.283283377
1,2.815441052,0.14802189,0.68217614,-0.683249215
1,3.871530385,-0.383982429,0.062511149,0.58916829
0,-0.442233718,-0.606969214,-0.906255767,-0.503701414
1,3.34462661,0.313087972,-0.064552446,-0.424889852
0,-1.332128461,-1.168541286,-0.704267131,0.148617448
0,2.681635536,-1.269503049,-0.123067535,-0.115671589
1,3.245785524,1.689069582,1.188942004,1.420607218
1,4.131013397,-0.316206519,-0.087758388,-0.088729181
1,3.752297974,1.06351377,-0.034183744,-0.834528548
1,5.88221201,0.965940335,0.144341347,0.808542076
0,-4.890391148,-0.870422196,-0.281526295,-1.936142045
1,4.682628741,-0.11305761,-0.418172179,-0.192147499
1,-0.886895893,-0.354131193,-1.952902298,1.052364534
0,-0.683526493,0.57618055,1.900087213,-0.655612354
1,-0.211370005,-0.82330396,-0.676943799,-0.306511508
1,0.915567425,0.816351887,-1.373242596,-1.572164547
1,3.676368974,-0.041409475,0.012375306,0.177675669
0,-0.12024891,-0.046774121,-0.612625679,0.280497561
1,6.271575202,0.338583561,0.279031195,2.296448689
0,1.338836232,-0.862219309,0.115388125,-0.816038146
1,1.671651216,-0.664034879,-0.302872602,-0.302527196
1,3.339064606,1.516799848,1.003313942,-0.220872848
0,-1.137222481,0.370018057,-1.277377713,-0.204564755
0,0.637364446,-0.402768681,0.721454685,0.576898013
1,-5.936848514,1.743325365,-2.845637714,-0.641244185
1,0.5168044,2.264818708,2.262199169,0.977705684
0,-0.540547527,-0.303432702,-0.351019932,-1.338512202
1,3.349412886,-0.057334329,0.083500219,-0.705220478
1,3.740209906,-0.522674872,0.568921549,-0.61074709
1,-2.771013019,-0.285640829,-1.614051059,-0.484230373
0,0.610594373,0.22527562,-0.912830851,0.374158258
1,3.967060025,-1.145995106,0.944910685,1.207547457
0,3.612493855,-0.317729012,0.791558338,1.252718266
0,-1.422128546,-1.412953243,-1.30819454,-0.005843406
1,3.110832794,0.209534046,1.145019605,-0.142298971
1,4.177021293,0.207646353,1.037001057,-0.630686798
0,1.798912341,-0.931668399,-0.544815261,1.069708049
1,7.003782466,-0.565616595,0.717328616,1.010162336
1,4.270105562,-1.055416795,-0.176152838,0.038495373
1,3.025471453,0.143104064,0.152222427,-1.4371451
1,1.367169881,-0.657228477,1.033885298,-0.158122569
1,1.942398551,-0.085681729,1.466928394,0.383787721
0,-4.828157567,-0.293287388,-1.585158388,-1.585023307
0,-1.32815383,-0.638332471,-0.904087296,-0.637232491
1,4.126241747,0.378891045,-0.719810822,0.041097405
1,-1.135107604,0.834589431,-1.886052866,-0.349603104
0,2.996177089,-1.257460363,-1.193168261,1.31150233
0,-0.617350124,0.134017055,1.154046518,-0.513187341
1,3.80865797,1.113619828,1.039581404,-0.65622732
0,-3.806417301,-1.153694521,-0.502343931,-1.000450443
1,3.990950849,0.681195252,0.177519241,0.020879723
1,4.195272081,0.501471811,0.69498475,1.942404175
0,-1.757615694,-1.458597621,0.717631297,-0.889757185
1,2.118710098,1.158030655,-0.622783743,0.436357019
1,3.669227605,-0.602630154,-0.559487894,0.750034803
1,2.553865253,0.213145481,1.774639483,0.585384778
1,4.741534139,-0.719994944,0.51301108,1.110592371
0,-6.943372208,-1.494738733,2.612069034,-0.758753119
1,2.051842663,-0.833934273,1.383683304,0.256717645
0,-0.116027485,0.874942512,0.68403702,-0.447076122
0,-2.801562436,-1.106986391,-1.983193173,-0.041784125
1,4.855142954,0.368593718,0.596687697,-0.852722505
0,3.877747016,1.191862309,0.726053509,-1.662113773
1,2.133698211,1.811877722,0.548322599,1.11006128
1,2.61880652,-0.066063568,-0.822753417,0.939929911
0,-5.467428441,-0.511336596,-1.836648408,-0.202368986
1,5.713878924,-0.006231185,0.650218918,0.922614153
0,-2.401924661,-0.431870662,-1.147036893,-0.816520909
1,4.122557993,-1.909292635,1.08793899,0.384423191
1,3.937283875,-0.669233925,1.807599254,1.213922758
1,1.864041017,-0.386495032,-1.204733507,1.290281892
1,4.760313623,-0.243137055,0.035648727,1.113172341
1,3.123938596,-0.116473211,-0.347300652,1.143986539
1,2.42166354,-0.626642701,-1.160924078,0.910043211
1,4.998370068,0.412365935,0.953577596,0.706673413
1,5.001348293,1.100032524,0.186879099,-0.779959111
0,1.322716019,-0.555424109,-0.113493843,-0.127878696
0,0.116025,0.547856642,1.143257502,-0.24653978
1,2.627756885,-0.597811223,0.690943289,0.393949901
0,-0.473383896,-0.433267044,-0.027817587,-0.261321791
1,3.213536076,-0.155080497,0.110918833,0.697255431
1,0.46664445,0.688611524,-1.755834398,-0.912593249
1,0.53074531,-0.827846637,-1.885570566,1.638670576
1,3.661049929,-0.044423509,0.167930826,1.230500663
1,4.799006301,1.13549717,-0.391317563,-1.476956595
1,4.196232748,-1.560213556,-0.305289672,0.406714435
0,-2.651514982,-1.754143586,0.829136185,-0.738987571
1,2.05848144,0.378984627,1.512096068,-0.276455554
1,3.367300558,0.75299217,0.434039205,0.644402871
1,4.883963048,1.156252341,0.298036885,-0.456372448
1,4.208520615,-0.197588307,-0.830009158,0.884733072
1,-0.352445366,-0.275191494,-0.939337271,-0.143364556
1,3.467595019,0.569693475,0.524441343,0.262382136
1,4.254199757,-0.116771289,0.21774116,1.595283544
1,6.423676318,0.934470386,0.035179468,0.030729838
1,-5.535201878,0.463280906,-2.355155885,-1.023425498
1,4.111270906,0.195701057,-0.165260314,1.20922848
1,3.574275173,0.661239757,0.507611831,1.278241025
0,-2.993976365,-1.771804749,0.324908221,-0.650998087
1,1.989231676,0.321422897,-0.91857909,1.62682706
1,3.399271751,1.330541487,1.247534126,-0.479454253
0,-0.535702954,-1.841159057,0.451135873,-0.213881335
1,5.02045612,-0.359929211,-0.288389315,-0.131288357
1,2.00083327,1.866508396,0.333226548,1.428201342
1,3.693050942,1.242598796,-0.898695619,-0.450517403
1,3.678547163,0.876624217,0.063318965,0.826763028
1,4.623318557,-1.362134328,0.118082483,0.121016119
0,0.219596116,-0.193758381,0.033698371,-1.447567302
1,3.58688012,1.133860111,1.307395802,0.406873103
1,3.907321391,0.990337892,-0.24604153,-0.625587459
0,0.6893542,0.192892662,1.476035746,0.877853719
1,4.023323739,-0.072414298,0.784233016,-0.38698788
1,3.485486023,-0.606236568,1.361884074,0.582317054
1,3.844100378,-1.20418017,2.205758329,1.05942433
1,3.130975836,-0.93057281,0.288990661,-0.327023005
0,0.250672565,0.180753577,0.578197326,-0.392026966
1,2.346552375,0.841125269,1.143966922,1.17522835
1,4.524313661,0.126253271,0.727663472,-0.192370599
1,4.756211705,1.109002533,1.130384914,-0.334799085
0,-0.091357472,-0.6014094,0.292753075,-0.79991559
1,6.010526692,-0.51256438,1.403228751,0.535692944
0,0.347856639,-0.462285812,-0.001187988,-0.678817481
1,3.984407597,0.387793551,0.045657353,0.27433919
0,-0.470253399,0.356773372,-0.287675672,-1.135896256
1,3.337547155,0.979421428,0.927547089,-0.041033416
1,4.348977619,-0.061548893,0.80156922,0.475125248
1,3.488927578,1.045476594,0.015173505,0.849133021
0,-3.984344642,-1.13428594,0.882294202,-2.185609386
1,5.998084538,1.219212374,0.698223839,-1.215007931
0,0.00801285,0.312854762,0.017606642,-0.778759317
1,2.987103246,1.052014173,-0.063094464,2.009556058
1,4.26076313,1.63934467,-0.078884268,-0.238925321
1,1.738299209,0.026644138,-0.857749601,-0.149197446
1,3.391090972,0.594381482,0.036420907,-0.79197075
0,-0.194969807,-0.990138634,0.968393902,-0.18387103
1,2.791524811,0.078953512,1.557098349,0.528120374
1,2.061857681,0.354181123,-0.912926602,-0.926054844
1,3.136128957,0.841488392,-0.38596798,-0.436952144
0,0.901030323,0.306017439,0.657818825,-1.011572023
